# Name,Set,Format,Mode,Bit_Depth,Width,Height,Classe,Id_Classe
247.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
340.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
399.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
426.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
406.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
58.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
95.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
312.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
27.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
5.jpg,Teste,JPEG,L,8,640,480,20 Reais,20
298.jpg,Teste,JPEG,L,8,640,480,20 Reais,20
111.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
327.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
172.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
171.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
339.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
371.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
83.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
301.jpg,Teste,JPEG,L,8,640,480,20 Reais,20
386.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
302.jpg,Teste,JPEG,L,8,640,480,20 Reais,20
328.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
134.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
29.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
297.jpg,Teste,JPEG,L,8,640,480,20 Reais,20
88.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
150.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
362.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
61.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
332.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
344.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
314.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
173.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
51.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
186.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
261.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
135.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
264.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
121.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
308.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
226.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
333.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
65.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
224.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
142.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
137.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
44.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
201.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
384.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
61.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
352.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
108.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
181.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
196.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
292.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
327.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
12.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
287.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
375.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
373.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
270.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
109.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
404.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
431.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
85.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
253.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
271.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
319.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
347.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
235.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
213.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
339.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
158.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
216.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
428.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
317.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
76.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
286.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
128.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
267.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
150.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
193.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
7.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
351.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
220.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
357.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
307.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
159.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
214.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
276.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
251.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
103.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
177.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
92.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
97.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
98.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
291.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
138.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
418.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
207.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
421.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
31.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
341.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
257.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
99.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
265.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
366.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
208.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
391.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
22.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
178.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
17.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
337.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
23.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
424.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
305.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
299.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
14.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
206.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
379.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
259.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
71.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
151.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
417.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
272.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
374.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
164.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
232.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
274.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
1.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
209.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
252.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
237.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
284.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
192.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
94.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
369.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
62.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
91.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
364.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
309.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
231.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
161.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
172.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
228.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
238.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
397.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
315.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
400.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
129.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
11.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
102.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
8.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
380.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
27.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
381.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
303.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
255.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
285.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
415.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
162.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
398.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
163.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
176.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
114.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
290.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
77.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
242.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
243.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
239.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
157.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
96.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
219.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
330.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
306.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
35.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
420.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
68.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
408.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
323.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
273.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
324.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
429.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
125.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
88.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
73.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
328.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
416.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
185.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
346.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
130.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
345.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
210.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
234.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
294.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
401.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
313.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
72.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
318.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
50.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
376.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
13.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
280.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
113.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
361.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
174.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
90.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
183.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
358.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
205.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
275.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
143.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
124.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
300.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
338.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
281.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
16.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
419.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
83.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
9.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
289.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
295.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
179.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
46.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
133.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
244.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
412.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
53.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
229.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
256.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
74.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
389.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
269.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
215.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
41.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
134.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
387.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
152.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
320.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
262.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
42.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
63.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
354.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
282.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
268.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
227.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
329.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
81.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
59.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
293.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
126.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
198.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
110.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
403.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
105.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
322.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
131.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
312.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
165.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
217.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
111.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
167.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
372.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
93.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
360.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
202.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
18.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
141.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
26.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
302.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
362.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
43.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
413.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
311.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
122.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
144.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
194.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
394.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
260.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
118.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
388.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
298.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
230.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
325.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
393.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
395.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
119.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
197.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
60.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
123.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
222.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
221.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
160.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
236.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
182.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
28.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
70.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
426.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
254.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
184.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
39.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
127.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
2.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
153.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
84.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
115.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
316.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
166.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
348.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
250.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
156.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
356.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
87.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
47.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
34.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
112.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
149.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
15.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
331.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
406.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
353.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
382.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
383.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
266.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
78.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
350.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
223.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
136.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
410.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
212.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
29.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
355.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
378.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
277.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
422.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
392.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
386.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
240.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
390.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
66.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
396.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
310.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
411.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
82.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
343.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
407.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
430.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
139.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
195.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
425.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
399.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
248.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
304.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
104.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
168.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
340.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
55.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
405.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
191.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
175.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
297.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
33.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
40.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
154.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
427.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
199.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
56.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
233.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
19.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
37.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
32.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
24.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
190.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
86.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
349.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
48.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
211.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
336.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
54.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
140.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
64.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
57.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
146.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
147.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
296.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
38.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
75.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
170.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
6.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
89.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
180.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
258.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
67.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
58.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
203.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
301.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
321.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
148.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
45.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
189.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
288.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
95.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
106.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
385.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
371.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
363.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
225.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
20.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
3.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
5.jpg,Treino,JPEG,L,8,640,480,50 Reais,50
100.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
25.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
107.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
241.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
79.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
414.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
326.jpg,Treino,JPEG,RGB,8,640,480,50 Reais,50
120.jpg,Teste,JPEG,RGB,8,640,480,50 Reais,50
283.jpg,Teste,JPEG,RGB,8,640,480,50 Reais,50
334.jpg,Teste,JPEG,RGB,8,640,480,50 Reais,50
52.jpg,Teste,JPEG,RGB,8,640,480,50 Reais,50
117.jpg,Teste,JPEG,RGB,8,640,480,50 Reais,50
80.jpg,Teste,JPEG,RGB,8,640,480,50 Reais,50
36.jpg,Teste,JPEG,RGB,8,640,480,50 Reais,50
368.jpg,Teste,JPEG,RGB,8,640,480,50 Reais,50
